"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"227","Appartamento piazza di Santa Maria Novella, Santa Maria Novella, Firenze","7000.0","5+","281.0","3+","0"
"228","Appartamento via San Gaggio, Due Strade - San Gaggio, Firenze","2800.0","5","190.0","3","0"
"229","Trilocale piazza dei Nerli, San Frediano, Firenze","2750.0","3","85.0","2","0"
"230","Appartamento Lungarno Benvenuto Cellini, San Niccolò, Firenze","3000.0","5+","139.0","2","0"
"231","Bilocale Borgo Ognissanti, Borgo Ognissanti - Il Prato, Firenze","700.0","2","45.0","nan","0"
"232","Appartamento corso Italia, Borgo Ognissanti - Il Prato, Firenze","7000.0","5+","210.0","3","0"
"233","Appartamento ponte vecchio, Piazza della Repubblica, Firenze","2000.0","5+","450.0","3+","0"
"234","Bilocale via arnolfo, Beccaria - Colombo, Firenze","1500.0","2","55.0","nan","0"
"235","Appartamento ottimo stato, quarto piano, Ponte Vecchio - Pitti, Firenze","3300.0","5+","150.0","3+","0"
"236","Appartamento via dei Rondinelli 3, Piazza della Repubblica, Firenze","3250.0","5","160.0","3","0"
"237","Attico via dei Pilastri 23, D'Azeglio, Firenze","1750.0","2","75.0","nan","0"
"238","Appartamento via di Montughi, Bolognese, Firenze","1300.0","5","110.0","nan","0"
"239","Attico via dei Bardi, San Niccolò, Firenze","2000.0","5+","500.0","3+","0"
"240","Attico viale Giovanni Milton, Libertà - Savonarola, Firenze","1300.0","2","50.0","2","0"
"241","Bilocale via del Ponte alle Riffe, Le Cure, Firenze","1500.0","2","45.0","nan","0"
"242","Loft, ottimo stato, terzo piano, Piazza della Repubblica, Firenze","3500.0","5","90.0","2","0"
"243","Appartamento Costa San Giorgio, Michelangelo - Poggio Imperiale, Firenze","5000.0","5+","120.0","2","0"
"244","Trilocale via Michelazzi, Careggi - Rifredi - Dalmazia, Firenze","1200.0","3","65.0","nan","0"
"245","Bilocale via Giuliano Ricci, Castello, Firenze","800.0","2","50.0","nan","0"
"246","Villa unifamiliare via San Domenico, Salviatino - San Domenico, Firenze","3500.0","5+","200.0","3","0"
"247","Appartamento via del Crocifisso del Lume, Europa, Firenze","1000.0","5+","480.0","3+","0"
"248","Trilocale via Delle Cinque Giornate, Leopoldo - Vittorio Emanuele - Statuto, Firenze","1200.0","3","70.0","nan","0"
