"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"178","Appartamento buono stato, primo piano, San Massimo - Croce Bianca, Verona","790.0","5","140.0","nan","1"
"179","Trilocale ottimo stato, piano rialzato, Centro Storico, Verona","1250.0","3","100.0","2","1"
"180","Monolocale via Pitagora, Borgo Nuovo - Navigatori, Verona","400.0","nan","30.0","nan","1"
"181","Bilocale corso Milano, Borgo Milano, Verona","600.0","2","70.0","nan","1"
"182","Trilocale Galleria Pellicciai 9, Centro Storico, Verona","1200.0","3","95.0","nan","1"
"183","Monolocale ottimo stato, primo piano, Cà di David, Verona","500.0","nan","62.0","nan","1"
"184","Trilocale via Torricelle, Torricelle, Verona","1190.0","3","90.0","2","1"
"185","Bilocale buono stato, secondo piano, Avesa, Verona","650.0","2","10.0","nan","1"
"186","Bilocale ottimo stato, Zona Fiera, Verona","9000.0","2","50.0","nan","1"
"187","Appartamento ottimo stato, primo piano, Borgo Trento, Verona","1500.0","5+","170.0","3","1"
"188","Quadrilocale Lungadige Bartolomeo Rubele, Centro Storico, Verona","1300.0","4","86.0","nan","1"
"189","Quadrilocale via da Monte, Borgo Trento, Verona","1000.0","4","90.0","nan","1"
"190","Quadrilocale buono stato, Ponte Crencano, Verona","750.0","4","100.0","nan","1"
"191","Bilocale via Cappello 5, Centro Storico, Verona","1500.0","2","65.0","nan","1"
"192","Monolocale via San Nazaro, Veronetta, Verona","600.0","nan","77.0","nan","1"
"193","Monolocale via Guglielmo Marconi, Valverde, Verona","460.0","nan","40.0","nan","1"
"194","Bilocale Ponte Scaligero, Verona","600.0","2","50.0","nan","1"
"195","Appartamento piazza Bra, Centro Storico, Verona","2200.0","5","250.0","2","1"
"196","Quadrilocale ottimo stato, sesto piano, Centro Storico, Verona","1500.0","4","100.0","2","1"
"197","Appartamento ottimo stato, primo piano, Borgo Milano, Verona","3700.0","5+","400.0","nan","1"
"198","Monolocale via Valpolicella, Parona, Verona","650.0","nan","nan","nan","1"
"199","Monolocale via dei Mutilati, Valverde, Verona","900.0","nan","nan","nan","1"
