"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"1840","Quadrilocale largo La Foppa 2, Moscova, Milano","3500.0","4","105.0","3","8"
"1841","Appartamento via Giosuè Carducci, San Vittore, Milano","4300.0","5","170.0","3","8"
"1842","Bilocale via Gian Francesco Pizzi, Ripamonti, Milano","1100.0","2","45.0","nan","8"
"1843","Monolocale via Muzio Scevola 6, Lambrate, Milano","950.0","nan","36.0","nan","8"
"1844","Bilocale via Andrea Palladio 18, Porta Romana - Medaglie d'Oro, Milano","1750.0","2","58.0","nan","8"
"1845","Bilocale via Andrea Palladio 18, Porta Romana - Medaglie d'Oro, Milano","1900.0","2","61.0","nan","8"
"1846","Bilocale via Andrea Palladio 18, Porta Romana - Medaglie d'Oro, Milano","1900.0","2","58.0","nan","8"
"1847","Bilocale via Filippo Argelati, Navigli - Darsena, Milano","1250.0","2","40.0","nan","8"
"1848","Bilocale via Rogoredo 115, Rogoredo, Milano","1100.0","2","70.0","nan","8"
"1849","Quadrilocale via Alfredo Oriani, Quadronno - Crocetta, Milano","2300.0","4","120.0","2","8"
"1850","Quadrilocale piazza Del Carmine, Brera, Milano","4500.0","4","154.0","2","8"
"1851","Bilocale viale Premuda, Piave - Tricolore, Milano","1420.0","2","50.0","nan","1"
"1852","Appartamento via Caminadella, Sant'Ambrogio, Milano","3450.0","5+","185.0","3","1"
"1853","Bilocale via Giorgio Jan 6, Morgagni, Milano","1250.0","2","45.0","nan","1"
"1854","Quadrilocale foro Buonaparte, Cadorna - Castello, Milano","3000.0","4","180.0","3","1"
"1855","Bilocale via Carlo d'Adda 16, Navigli - Darsena, Milano","900.0","2","58.0","nan","1"
"1856","Bilocale via Cuore Immacolato di Maria 10/a, Vigentino - Fatima, Milano","990.0","2","65.0","nan","1"
"1857","Monolocale via Stilicone 15, Cenisio, Milano","2200.0","nan","87.0","nan","1"
"1858","Trilocale viale Piave 29, Porta Venezia, Milano","2085.0","3","85.0","2","1"
"1859","Trilocale via Castelfidardo 8, Moscova, Milano","3200.0","3","95.0","2","1"
"1860","Monolocale via Ruggero Ruggeri 17, Udine, Milano","700.0","nan","30.0","nan","1"
"1861","Monolocale via Fabio Filzi 4, Centrale, Milano","850.0","nan","35.0","nan","1"
"1862","Quadrilocale via Filippo Brunelleschi 1, Giambellino, Milano","1535.0","4","78.0","nan","1"
"1863","Trilocale via Leon Battista Alberti 3, Sempione, Milano","2800.0","3","120.0","2","1"
"1864","Quadrilocale via Domenichino 49, Amendola - Buonarroti, Milano","2300.0","4","145.0","nan","1"
"1865","Trilocale via Vivaio, Palestro, Milano","3000.0","3","103.0","2","1"
"1866","Quadrilocale via Andrea Solari 6, Solari, Milano","4450.0","4","130.0","2","1"
"1867","Bilocale via Ferdinando Bocconi, Bocconi, Milano","1950.0","2","110.0","2","1"
"1868","Bilocale via Negroli 36, Argonne - Corsica, Milano","1000.0","2","75.0","nan","1"
"1869","Bilocale via della Ferrera, Tre Castelli - Faenza, Milano","1300.0","2","69.0","nan","1"
"1870","Trilocale ottimo stato, quinto piano, Duomo, Milano","2300.0","3","75.0","nan","1"
"1871","Bilocale viale Umbria, Martini - Insubria, Milano","1500.0","2","60.0","nan","1"
"1872","Appartamento via San Primo, Palestro, Milano","7500.0","5+","250.0","3","1"
"1873","Quadrilocale via Aldo Manuzio 7, Repubblica, Milano","2300.0","4","119.0","2","1"
"1874","Quadrilocale via Anacreonte, Cimiano, Milano","2300.0","4","130.0","nan","1"
"1875","Bilocale via Maurizio Quadrio, Garibaldi - Corso Como, Milano","1500.0","2","55.0","nan","1"
"1876","Bilocale via Tasso, Vincenzo Monti, Milano","1500.0","2","60.0","nan","0"
"1877","Bilocale via Roncaglia, Washington, Milano","1500.0","2","65.0","nan","0"
"1878","Bilocale via Bartolini 47, Certosa, Milano","1950.0","2","60.0","nan","0"
"1879","Quadrilocale viale Nazario Sauro, Isola, Milano","1800.0","4","90.0","nan","0"
"1880","Bilocale piazza Giuseppe Grandi 4, Porta Vittoria, Milano","1333.0","2","63.0","nan","0"
"1881","Trilocale viale Piave 29, Porta Venezia, Milano","2083.0","3","85.0","2","0"
"1882","Bilocale via del Trochio, Carrobbio, Milano","1750.0","2","50.0","nan","0"
"1883","Trilocale corso Indipendenza, Indipendenza, Milano","2666.0","3","110.0","2","0"
"1884","Trilocale via Andrea Solari 6, Solari, Milano","3500.0","3","96.0","2","0"
"1885","Trilocale viale Piave 29, Porta Venezia, Milano","2100.0","3","85.0","2","0"
"1886","Attico via Ludovico Cavaleri 5, Bande Nere, Milano","1270.0","2","50.0","nan","0"
"1887","Bilocale via Kramer 19, Piave - Tricolore, Milano","1950.0","2","60.0","nan","0"
"1888","Quadrilocale via Ippolito Rosellini 5, Isola, Milano","2150.0","4","88.0","nan","0"
"1889","Bilocale via Filippo Juvarra 26, Città Studi, Milano","1300.0","2","60.0","nan","0"
