"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"172","Quadrilocale buono stato, terzo piano, Piazze - Duomo, Padova","nan","4","80.0","nan","2"
"173","Terratetto plurifamiliare via Federico Confalonieri, Stanga - Pio X, Padova","350.0","nan","nan","nan","2"
"174","Bilocale ottimo stato, secondo piano, Chiesanuova, Padova","630.0","2","55.0","nan","2"
"175","Bilocale ottimo stato, primo piano, Santa Rita, Padova","560.0","2","50.0","nan","2"
"176","Palazzo - Edificio via Cesare Battisti, Santa Sofia - Altinate, Padova","nan","nan","3.38","nan","0"
"177","Monolocale ottimo stato, primo piano, Portello - Ospedali, Padova","560.0","nan","40.0","nan","0"
"178","Bilocale ottimo stato, primo piano, Savonarola - Ponte Molino, Padova","600.0","2","55.0","nan","0"
"179","Bilocale ottimo stato, secondo piano, Arcella - Sant'Antonino, Padova","600.0","2","55.0","nan","0"
"180","Bilocale ottimo stato, primo piano, Piazze - Duomo, Padova","650.0","2","45.0","nan","0"
"181","Bilocale ottimo stato, primo piano, Montà - Sant'Ignazio, Padova","650.0","2","50.0","nan","0"
"182","Bilocale ottimo stato, primo piano, Forcellini, Padova","620.0","2","50.0","nan","0"
"183","Bilocale ottimo stato, primo piano, Mortise, Padova","630.0","2","55.0","nan","0"
"184","Bilocale ottimo stato, secondo piano, San Camillo - Nazareth, Padova","680.0","2","45.0","nan","0"
"185","Bilocale ottimo stato, primo piano, Savonarola - Ponte Molino, Padova","680.0","2","50.0","nan","0"
"186","Bilocale ottimo stato, secondo piano, Santa Sofia - Altinate, Padova","600.0","2","50.0","nan","0"
"187","Bilocale ottimo stato, piano terra, Piazze - Duomo, Padova","650.0","2","45.0","nan","0"
"188","Bilocale ottimo stato, secondo piano, Piazze - Duomo, Padova","700.0","2","50.0","nan","0"
"189","Bilocale ottimo stato, primo piano, Chiesanuova, Padova","650.0","2","60.0","nan","0"
"190","Bilocale ottimo stato, primo piano, Altichiero, Padova","600.0","2","60.0","nan","0"
"191","Bilocale ottimo stato, primo piano, Torre, Padova","600.0","2","50.0","nan","0"
"192","Monolocale ottimo stato, piano rialzato, Stanga - Pio X, Padova","500.0","nan","40.0","nan","0"
"193","Bilocale ottimo stato, secondo piano, Arcella - Sant'Antonino, Padova","600.0","2","50.0","nan","0"
"194","Bilocale ottimo stato, secondo piano, Santa Croce, Padova","650.0","2","50.0","nan","0"
"195","Bilocale ottimo stato, piano terra, Prato della Valle - Pontecorvo, Padova","700.0","2","40.0","nan","0"
"196","Monolocale primo piano, Portello - Ospedali, Padova","560.0","nan","40.0","nan","0"
"197","Appartamento piazzetta Amleto Sartori 17, Savonarola - Ponte Molino, Padova","1400.0","5","200.0","2","0"
"198","Trilocale piazza del Santo 38, Santo, Padova","900.0","3","90.0","nan","0"
"199","Bilocale via San Massimo, Portello - Ospedali, Padova","1000.0","2","43.0","nan","0"
"200","Trilocale piazzetta Conciapelli 12, Savonarola - Ponte Molino, Padova","1000.0","3","90.0","nan","0"
"201","Trilocale via Jacopo Crescini, Sant'Osvaldo - San Paolo, Padova","1080.0","3","80.0","nan","1"
"202","Quadrilocale via Niccolò Tommaseo 17, Stazione, Padova","400.0","4","167.0","2","1"
"203","Bilocale via Erasmo Gattamelata 78, San Camillo - Nazareth, Padova","800.0","2","40.0","nan","1"
"204","Bilocale via Pietro Tribuno, Padova","1000.0","2","90.0","2","1"
"205","Appartamento via Astichello, Sacro Cuore, Padova","850.0","nan","107.0","nan","1"
"206","Trilocale via Vincenzo Stefano Breda, Piazze - Duomo, Padova","300.0","3","100.0","nan","1"
"207","Bilocale via Roma 74, Piazze - Duomo, Padova","850.0","2","58.0","nan","1"
"208","Quadrilocale via Antonio Francesco Bonporti 44, Piazze - Duomo, Padova","1400.0","4","140.0","2","1"
"209","Quadrilocale via Michelangelo Buonarroti 112, Arcella - Sant'Antonino, Padova","1500.0","4","120.0","nan","1"
"210","Quadrilocale corso Milano 71, Piazze - Duomo, Padova","520.0","4","53.0","2","1"
"211","Appartamento via Francesco Marzolo 70, Portello - Ospedali, Padova","420.0","nan","25.0","nan","1"
"212","Quadrilocale via Santa Maria Assunta 46, Guizza, Padova","1250.0","4","130.0","2","1"
"213","Trilocale corso Milano 119b, Riviere, Padova","950.0","3","90.0","2","1"
