"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"1458","Bilocale ottimo stato, secondo piano, San Salvario - Dante, Torino","600.0","2","60.0","nan","1"
"1459","Trilocale via le Chiuse, San Donato, Torino","600.0","3","110.0","nan","1"
"1460","Monolocale buono stato, quarto piano, San Salvario - Dante, Torino","300.0","nan","20.0","nan","1"
"1461","Bilocale buono stato, quinto piano, Mirafiori Nord, Torino","450.0","2","45.0","nan","1"
"1462","Monolocale buono stato, quinto piano, Via della Rocca, Torino","350.0","nan","25.0","nan","1"
"1463","Bilocale buono stato, terzo piano, Mirafiori Nord, Torino","500.0","2","60.0","nan","1"
"1464","Monolocale buono stato, quinto piano, Via della Rocca, Torino","400.0","nan","20.0","nan","1"
"1465","Monolocale buono stato, piano rialzato, Santa Rita, Torino","300.0","nan","30.0","nan","1"
"1466","Monolocale buono stato, secondo piano, Aurora, Torino","300.0","nan","20.0","nan","1"
"1467","Bilocale ottimo stato, quarto piano, Santa Rita, Torino","500.0","2","45.0","nan","1"
"1468","Terratetto unifamiliare via Ormea, San Salvario - Dante, Torino","640.0","nan","nan","nan","1"
"1469","Trilocale via le Chiuse San c, San Donato, Torino","600.0","3","85.0","nan","1"
"1470","Appartamento via Umberto Giordano, Barriera di Milano, Torino","nan","nan","60.0","nan","1"
"1471","Monolocale via Artisti 24, Vanchiglia, Torino","600.0","nan","40.0","nan","1"
"1472","Trilocale corso Carlo e Nello Rosselli, Crocetta, Torino","900.0","3","75.0","nan","1"
"1473","Bilocale corso Traiano 1, Mirafiori Sud - Onorato Vigliani, Torino","450.0","2","55.0","nan","1"
"1474","Monolocale via Bologna 91, Barriera di Milano, Torino","400.0","nan","42.0","nan","1"
"1475","Bilocale corso Vercelli 148, Barriera di Milano, Torino","340.0","2","45.0","nan","1"
"1476","Trilocale via Fratelli Giuseppe e Antonio Carle 46, Crocetta, Torino","650.0","3","100.0","nan","2"
"1477","Bilocale via Isernia 5, Lucento, Torino","900.0","2","45.0","nan","2"
"1478","Trilocale via Monte Novegno 24, Mirafiori Nord, Torino","540.0","3","65.0","nan","2"
"1479","Trilocale corso Orbassano 296, Centro Europa, Torino","490.0","3","60.0","nan","2"
"1480","Mansarda via Pier Dionigi Pinelli 29, San Donato, Torino","380.0","nan","20.0","nan","2"
"1481","Bilocale via Invorio 5, Parella, Torino","50.0","2","55.0","nan","2"
"1482","Monolocale via Giuseppe Garibaldi 18, Quadrilatero Romano, Torino","550.0","nan","29.0","nan","2"
"1483","Monolocale via Giovanni Battista Gandino, Borgo Vittoria, Torino","390.0","nan","30.0","nan","2"
"1484","Bilocale via Lodovico Antonio Muratori 2, San Salvario - Dante, Torino","800.0","2","100.0","nan","2"
"1485","Appartamento corso Marche 14, Parella, Torino","520.0","nan","80.0","nan","2"
"1486","Monolocale via Paolo Sacchi, San Secondo, Torino","450.0","nan","45.0","nan","2"
"1487","Trilocale via San Marino 80, Santa Rita, Torino","750.0","3","60.0","nan","2"
"1488","Bilocale corso Eusebio Giambone 47, Lingotto, Torino","430.0","2","47.0","nan","2"
"1489","Bilocale via Nizza 89, San Secondo, Torino","600.0","2","32.0","nan","2"
"1490","Bilocale via Onorato Vigliani 224, Mirafiori Sud - Onorato Vigliani, Torino","490.0","2","40.0","nan","2"
"1491","Trilocale Strada del Nobile, Gran Madre - Crimea, Torino","750.0","3","55.0","nan","2"
"1492","Bilocale largo Bardonecchia, Pozzo Strada, Torino","700.0","2","75.0","nan","2"
"1493","Bilocale via Nizza 89, San Salvario - Dante, Torino","600.0","2","33.0","nan","2"
"1494","Bilocale corso Alessandro Tassoni 35, Campidoglio, Torino","450.0","2","70.0","nan","2"
"1495","Trilocale corso Sebastopoli 143, Santa Rita, Torino","850.0","3","95.0","nan","2"
"1496","Trilocale via Lombriasco 4, Cenisia, Torino","690.0","3","57.0","nan","2"
"1497","Bilocale via Giuseppe Barbaroux 30, Quadrilatero Romano, Torino","3350.0","2","65.0","nan","2"
"1498","Bilocale via Rodolfo Renier 22, San Paolo, Torino","500.0","2","55.0","nan","2"
"1499","Quadrilocale corso Mediterraneo 144, Crocetta, Torino","990.0","4","100.0","nan","2"
"1500","Appartamento via Cervino 83, Barriera di Milano, Torino","345.0","5+","97.0","2","2"
"1501","Bilocale corso Duca degli Abruzzi 76, Crocetta, Torino","700.0","2","60.0","nan","R"
"1502","Quadrilocale via Valdieri 21, Cenisia, Torino","500.0","4","130.0","2","R"
"1503","Bilocale via Graglia 16, Santa Rita, Torino","415.0","2","50.0","nan","R"
"1504","Bilocale via Orsiera 18, San Paolo, Torino","500.0","2","60.0","nan","R"
"1505","Bilocale via Giuseppe Verdi 37, Giardini Reali, Torino","700.0","2","45.0","nan","R"
"1506","Trilocale via Nizza 91, San Salvario - Dante, Torino","700.0","3","75.0","2","R"
"1507","Bilocale via Santa Chiara 32, Quadrilatero Romano, Torino","1390.0","2","60.0","nan","R"
"1508","Monolocale via Nizza 26, San Secondo, Torino","450.0","nan","40.0","nan","R"
"1509","Bilocale via San Massimo 5, Via della Rocca, Torino","1250.0","2","50.0","nan","R"
"1510","Bilocale via Nizza 209, Nizza Millefonti, Torino","1200.0","2","57.0","nan","R"
"1511","Trilocale via Andrea Sansovino 95, Lucento, Torino","360.0","3","65.0","nan","R"
"1512","Bilocale corso Unione Sovietica 235, Lingotto, Torino","550.0","2","40.0","nan","R"
"1513","Bilocale corso Cosenza 39, Santa Rita, Torino","750.0","2","45.0","nan","R"
"1514","Attico via Cavagnolo 24, Falchera, Torino","400.0","2","50.0","nan","R"
"1515","Bilocale via Franco Bonelli 17, Quadrilatero Romano, Torino","900.0","2","65.0","nan","R"
"1516","Bilocale via Giovanni Plana 5, Via della Rocca, Torino","650.0","2","45.0","nan","R"
"1517","Bilocale via Breglio 116, Borgo Vittoria, Torino","450.0","2","50.0","nan","R"
"1518","Bilocale via Pastrengo 11, Crocetta, Torino","700.0","2","50.0","nan","R"
"1519","Trilocale via Frossasco 6, Cenisia, Torino","360.0","3","75.0","nan","R"
"1520","Mansarda via Gaetano Donizetti, San Salvario - Dante, Torino","450.0","2","40.0","nan","R"
"1521","Bilocale via Monfalcone 4, Santa Rita, Torino","650.0","2","65.0","nan","R"
"1522","Loft via Carlo d'Allery 6, Borgo Vittoria, Torino","450.0","2","35.0","nan","R"
"1523","Bilocale via Madama Cristina 17, San Salvario - Baretti, Torino","850.0","2","45.0","nan","R"
"1524","Trilocale Strada al Traforo di Pino 29, Sassi, Torino","980.0","3","77.0","nan","R"
"1525","Bilocale via Valdieri 19, Cenisia, Torino","690.0","2","50.0","nan","R"
"1526","Bilocale via Trinità 19, San Paolo, Torino","550.0","2","45.0","nan","1"
"1527","Loft corso Regina Margherita 236, Don Bosco, Torino","650.0","nan","50.0","nan","1"
"1528","Bilocale via Gaspare Spontini 17, Barriera di Milano, Torino","550.0","2","55.0","nan","1"
"1529","Trilocale via Luigi Damiano, Aurora, Torino","650.0","3","90.0","nan","1"
"1530","Bilocale via Fiano 1, Campidoglio, Torino","800.0","2","40.0","nan","1"
"1531","Trilocale via Gian Domenico Cassini 44, Crocetta, Torino","700.0","3","100.0","nan","1"
"1532","Trilocale via Nizza, Lingotto, Torino","900.0","3","85.0","nan","1"
"1533","Bilocale via Maddalene 1, Regio Parco, Torino","400.0","2","50.0","nan","1"
"1534","Trilocale via Pianezza 6, Lucento, Torino","500.0","3","70.0","nan","1"
"1535","Appartamento via delle Pervinche 9, Le Vallette, Torino","650.0","5","110.0","nan","1"
"1536","Bilocale via Andrea Paris 10, Barriera di Lanzo, Torino","440.0","2","70.0","nan","1"
"1537","Monolocale via Dante di Nanni, Cenisia, Torino","550.0","nan","60.0","nan","1"
"1538","Trilocale corso Giulio Cesare 193, Rebaudengo, Torino","442.0","3","70.0","nan","1"
"1539","Appartamento corso Principe Oddone 64, Aurora, Torino","1250.0","5","150.0","2","1"
"1540","Bilocale via Giuseppe Giacosa 29, San Salvario - Baretti, Torino","750.0","2","50.0","nan","1"
"1541","Trilocale via Principe Tommaso 5, San Salvario - Baretti, Torino","1100.0","3","90.0","nan","1"
"1542","Trilocale via Mattie 14, Pozzo Strada, Torino","650.0","3","60.0","nan","1"
