"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"418","Monolocale piazza di Pellicceria,3, Caricamento, Genova","1580.0","nan","35.0","nan","3"
"419","Bilocale salita di Oregina,14, Lagaccio, Genova","1740.0","2","55.0","nan","3"
"420","Monolocale buono stato, primo piano, Molo, Genova","350.0","nan","25.0","nan","3"
"421","Bilocale via Bolzaneto 64, Bolzaneto, Genova","420.0","2","45.0","nan","3"
"422","Trilocale via Edmondo De Amicis, San Vincenzo, Genova","600.0","3","85.0","nan","3"
"423","Bilocale via Capolungo, Nervi, Genova","1800.0","2","70.0","nan","3"
"424","Trilocale buono stato, terzo piano, Castelletto, Genova","550.0","3","77.0","nan","3"
"425","Bilocale via Felice Cavallotti, Albaro, Genova","nan","2","70.0","nan","3"
"426","Appartamento via Murcarolo, Nervi, Genova","1000.0","5+","120.0","nan","1"
"427","Trilocale via Carlo Swinburne 10, Quarto, Genova","650.0","3","90.0","nan","1"
"428","Bilocale via Campomorone, Pontedecimo, Genova","400.0","2","65.0","nan","1"
"429","Trilocale via Orlando 20, Sturla, Genova","nan","3","75.0","2","1"
"430","Bilocale via David Chiossone, Centro Città, Genova","800.0","2","78.0","nan","1"
"431","Monolocale via 20 Settembre centro, San Vincenzo, Genova","550.0","nan","30.0","nan","1"
"432","Quadrilocale via Lavinia, Albaro, Genova","850.0","4","83.0","nan","1"
"433","Bilocale via Divisione Acqui, Quinto, Genova","600.0","2","65.0","nan","1"
"434","Quadrilocale via Roma, Centro Città, Genova","2000.0","4","128.0","2","1"
"435","Appartamento ottimo stato, secondo piano, Genova","1500.0","5+","190.0","2","1"
"436","Trilocale via dei Santi Giacomo e Filippo, San Vincenzo, Genova","1100.0","3","60.0","nan","1"
"437","Trilocale via Nino Bixio, Carignano, Genova","1400.0","3","105.0","2","1"
