"Index","Title description","Price","N_rooms","Surface","N_toilettes","Floor"
"201","Quadrilocale via Stesicoro 21, Mondello - Valdesi, Palermo","1000.0","4","110.0","2","R"
"202","Quadrilocale via Stesicoro, Mondello - Valdesi, Palermo","1250.0","4","100.0","nan","R"
"203","Quadrilocale via della Libertà 78, Libertà - Villabianca, Palermo","850.0","4","120.0","2","R"
"204","Bilocale via Perpignano 22, Zisa, Palermo","480.0","2","50.0","nan","R"
"205","Appartamento via Castellana 32, Boccadifalco - Baida, Palermo","600.0","5+","140.0","2","R"
"206","Attico via Mariano Stabile, Roma - Cavour, Palermo","nan","5+","300.0","3","R"
"207","Trilocale via Santa Spina, Kalsa, Palermo","650.0","3","60.0","2","R"
"208","Appartamento ottimo stato, decimo piano, De Gasperi - Croce Rossa, Palermo","900.0","5+","206.0","2","R"
"209","Bilocale via Barcarello, Sferracavallo - Barcarello, Palermo","nan","2","60.0","nan","R"
"210","Trilocale via Volturno, Politeama - Ruggiero Settimo, Palermo","830.0","3","124.0","nan","R"
"211","Villa unifamiliare via Grotte Partanna 5, Capo Gallo, Palermo","nan","5+","495.0","3+","R"
"212","Villa unifamiliare via Antigone, Partanna, Palermo","nan","5+","600.0","3+","R"
"213","Quadrilocale via Giovanni Maurigi 11, Zisa, Palermo","850.0","4","110.0","nan","R"
"214","Trilocale via dei Friscalettari, Sferracavallo - Barcarello, Palermo","nan","3","70.0","nan","R"
"215","Villa unifamiliare via Schillaci, Sferracavallo - Barcarello, Palermo","2500.0","5","140.0","2","R"
"216","Bilocale via ai Villini a Sant'Isidoro 46, Boccadifalco - Baida, Palermo","470.0","2","55.0","nan","R"
"217","Quadrilocale via Piave, Montegrappa, Palermo","750.0","4","100.0","2","R"
"218","Bilocale via Ignazio Scimonelli,12, Zisa, Palermo","700.0","2","45.0","nan","R"
"219","Bilocale via Pietro da Eboli 7, Malaspina, Palermo","450.0","2","65.0","nan","R"
"220","Appartamento in villa Fondo Vitale, Altarello, Palermo","1300.0","4","100.0","3","R"
"221","Quadrilocale via della Libertà, Libertà - Villabianca, Palermo","1200.0","4","157.0","2","R"
"222","Attico via Pindemonte, 34, Calatafimi Bassa - Indipendenza, Palermo","650.0","3","90.0","nan","R"
"223","Appartamento via Agrigento, Politeama - Ruggiero Settimo, Palermo","950.0","5+","140.0","2","R"
"224","Trilocale via Sebastiano Camarrone 32, Zisa, Palermo","490.0","3","60.0","nan","R"
"225","Appartamento buono stato, sesto piano, Libertà - Villabianca, Palermo","950.0","5","130.0","2","R"
"226","Quadrilocale viale Leonardo da Vinci 84, Noce, Palermo","750.0","4","170.0","2","2"
"227","Attico ottimo stato, 55 m², Libertà - Villabianca, Palermo","700.0","2","55.0","nan","2"
"228","Trilocale ottimo stato, Mondello - Valdesi, Palermo","nan","3","110.0","nan","2"
"229","Bilocale buono stato, seminterrato, Mondello - Valdesi, Palermo","600.0","2","50.0","nan","2"
"230","Appartamento piazza Principe di Camporeale 25, Zisa, Palermo","830.0","5","130.0","3","2"
"231","Appartamento via Francesco Raimondo, Tribunale, Palermo","5300.0","5+","1.124","3+","2"
"232","Villa unifamiliare via Basilea 3, Castelforte, Palermo","nan","5+","175.0","2","2"
"233","Quadrilocale via Salvatore Aldisio 47, Resuttana, Palermo","650.0","4","120.0","2","2"
"234","Appartamento via Giuseppe Giusti, 1, Libertà - Villabianca, Palermo","820.0","5","160.0","2","2"
"235","Monolocale via Notarbartolo 6, Libertà - Villabianca, Palermo","450.0","nan","39.0","nan","2"
"236","Bilocale via Ignazio Scimonelli,12, Zisa, Palermo","800.0","2","45.0","nan","2"
"237","Quadrilocale via Maltese, Strasburgo - Belgio, Palermo","690.0","4","120.0","2","2"
"238","Trilocale via Mariano Stabile, Roma - Cavour, Palermo","1000.0","3","65.0","nan","2"
"239","Trilocale via del Quarnaro 5, Giotto Galilei - Palagonia, Palermo","600.0","3","113.0","nan","2"
"240","Quadrilocale viale Croce Rossa 197, Resuttana, Palermo","730.0","4","110.0","nan","2"
"241","Villa unifamiliare via Leonardo da Vinci 675, Uditore - Leonardo Da Vinci Alta, Palermo","1900.0","5+","500.0","3+","2"
"242","Bilocale via Giuseppe Mazzini, Politeama - Ruggiero Settimo, Palermo","650.0","2","70.0","nan","2"
"243","Bilocale via Eleonora Duse, Pallavicino - Villaggio Ruffini, Palermo","480.0","2","60.0","nan","2"
"244","Trilocale via Francesco Bentivegna, Roma - Cavour, Palermo","700.0","3","77.0","nan","2"
"245","Quadrilocale via Mariano Stabile 171, Politeama - Ruggiero Settimo, Palermo","850.0","4","100.0","nan","2"
"246","Trilocale via Emerico Luna 11, Cruillas, Palermo","550.0","3","109.0","nan","2"
"247","Bilocale via Montalbo, Montepellegrino, Palermo","550.0","2","50.0","nan","2"
"248","Trilocale via Johann Wolfgang von Goethe 20, Zisa, Palermo","650.0","3","70.0","nan","2"
"249","Bilocale via Boccadifalco 102, Poggio Ridente, Palermo","450.0","2","55.0","nan","2"
"250","Quadrilocale via Pietro d'Aragona 6, Oreto - Perez, Palermo","1200.0","4","130.0","2","2"
"251","Appartamento via del Bersagliere, Libertà - Villabianca, Palermo","850.0","5","140.0","2","3"
"252","Bilocale via Boccadifalco 102, Poggio Ridente, Palermo","450.0","2","65.0","nan","3"
"253","Appartamento via Brasa 42, Università, Palermo","1500.0","5+","245.0","nan","3"
"254","Quadrilocale via Francesco Musotto, Uditore - Leonardo Da Vinci Alta, Palermo","690.0","4","140.0","2","3"
"255","Bilocale via Rosolino Pilo, Politeama - Ruggiero Settimo, Palermo","850.0","2","70.0","nan","3"
"256","Quadrilocale via Agnetta 19, Villagrazia, Palermo","550.0","4","170.0","nan","3"
"257","Appartamento via Mariano Stabile 24, Roma - Cavour, Palermo","nan","5+","220.0","3","3"
"258","Quadrilocale via Mercurio, Mondello - Valdesi, Palermo","1100.0","4","111.0","nan","3"
"259","Quadrilocale via Principe di Paternò, Giotto Galilei - Palagonia, Palermo","900.0","4","140.0","nan","3"
"260","Trilocale ottimo stato, sesto piano, Resuttana, Palermo","750.0","3","110.0","nan","3"
"261","Trilocale via Francesco Guardione, Roma - Cavour, Palermo","600.0","3","85.0","nan","3"
"262","Trilocale via Domenico Scinà 127, Borgo Vecchio, Palermo","650.0","3","80.0","nan","3"
"263","Appartamento via Francesco Guardione 63, Roma - Cavour, Palermo","nan","5+","115.0","2","3"
"264","Bilocale via Saline, Mondello - Valdesi, Palermo","5000.0","2","50.0","nan","3"
"265","Bilocale via Empedocle Restivo 81, De Gasperi - Croce Rossa, Palermo","850.0","2","90.0","nan","3"
"266","Mansarda viale Giunone 30, Mondello - Valdesi, Palermo","nan","2","50.0","nan","3"
"267","Quadrilocale via Empedocle Restivo 82, De Gasperi - Croce Rossa, Palermo","750.0","4","100.0","nan","3"
"268","Monolocale largo Villaura 28, Porto, Palermo","360.0","nan","35.0","nan","3"
"269","Bilocale via Johann Wolfgang von Goethe 20, Zisa, Palermo","600.0","2","60.0","nan","3"
"270","Bilocale piazza Sant'Onofrio,28, Tribunale, Palermo","800.0","2","50.0","nan","3"
"271","Trilocale via Serradifalco 8, Malaspina, Palermo","1500.0","3","90.0","2","3"
"272","Monolocale via pietro nenni 67/A, Strasburgo - Belgio, Palermo","300.0","nan","30.0","nan","3"
"273","Quadrilocale buono stato, secondo piano, Strasburgo - Belgio, Palermo","800.0","4","140.0","2","3"
"274","Trilocale via Tavola Tonda, Castellammare, Palermo","650.0","3","90.0","nan","3"
